Timestamp_ms,RawPulse,RawGSR
138088,1800,1292
138090,1801,1300
138092,1803,1309
138094,1805,1317
138096,1798,1322
138098,1802,1324
138100,1801,1325
138102,1803,1313
138104,1800,1296
138106,1801,1290
138108,1799,1291
138110,1805,1298
138112,1802,1310
138114,1805,1317
138116,1804,1325
138118,1801,1328
138120,1805,1328
138122,1803,1314
138124,1802,1302
138126,1801,1291
138128,1804,1291
138130,1803,1300
138132,1801,1312
138134,1802,1321
138136,1803,1329
138138,1803,1328
138140,1803,1327
138142,1805,1314
138144,1802,1300
138146,1801,1293
138148,1805,1292
138150,1804,1295
138152,1810,1313
138154,1806,1313
138156,1806,1324
138158,1807,1327
138160,1807,1327
138162,1808,1315
138164,1811,1304
138166,1808,1289
138168,1814,1293
138170,1809,1299
138172,1807,1306
138174,1809,1321
138176,1808,1326
138178,1809,1326
138180,1811,1326
138182,1808,1314
138184,1810,1298
138186,1803,1287
138188,1810,1297
138190,1807,1301
138192,1807,1309
138194,1806,1318
138196,1808,1327
138198,1807,1328
138200,1807,1326
138202,1807,1313
138204,1807,1300
138206,1810,1291
138208,1807,1290
138210,1803,1302
138212,1806,1311
138214,1806,1321
138216,1807,1324
138218,1809,1329
138220,1803,1327
138222,1809,1314
138224,1806,1300
138226,1807,1286
138228,1808,1291
138230,1805,1305
138232,1807,1313
138234,1804,1320
138236,1805,1325
138238,1806,1327
138240,1804,1327
138242,1808,1314
138244,1807,1300
138246,1804,1288
138248,1805,1297
138250,1806,1300
138252,1806,1312
138254,1805,1316
138256,1804,1321
138258,1808,1329
138260,1805,1324
138262,1805,1314
138264,1808,1297
138266,1805,1287
138268,1805,1291
138270,1802,1300
138272,1806,1309
138274,1806,1321
138276,1800,1330
138278,1809,1332
138280,1803,1327
138282,1809,1316
138284,1807,1297
138286,1804,1287
138288,1805,1294
138290,1800,1301
138292,1804,1310
138294,1804,1321
138296,1806,1323
138298,1803,1330
138300,1805,1326
138302,1807,1314
138304,1806,1299
138306,1805,1295
138308,1807,1292
138310,1810,1302
138312,1803,1312
138314,1807,1322
138316,1805,1326
138318,1806,1328
138320,1805,1327
138322,1805,1313
138324,1808,1298
138326,1805,1289
138328,1808,1291
138330,1807,1301
138332,1803,1307
138334,1808,1322
138336,1804,1324
138338,1805,1325
138340,1806,1324
138342,1808,1311
138344,1803,1297
138346,1806,1291
138348,1804,1292
138350,1806,1294
138352,1806,1311
138354,1801,1318
138356,1805,1324
138358,1803,1327
138360,1807,1324
138362,1808,1309
138364,1804,1299
138366,1805,1291
138368,1807,1294
138370,1809,1303
138372,1804,1313
138374,1804,1320
138376,1808,1326
138378,1806,1329
138380,1807,1321
138382,1805,1313
138384,1804,1298
138386,1807,1292
138388,1806,1296
138390,1805,1303
138392,1807,1306
138394,1808,1322
138396,1800,1327
138398,1804,1328
138400,1805,1326
138402,1807,1309
138404,1804,1301
138406,1808,1292
138408,1806,1296
138410,1807,1300
138412,1807,1313
138414,1806,1322
138416,1809,1328
138418,1810,1326
138420,1813,1325
138422,1807,1314
138424,1808,1299
138426,1807,1288
138428,1807,1296
138430,1807,1300
138432,1808,1308
138434,1807,1318
138436,1803,1327
138438,1799,1326
138440,1808,1328
138442,1807,1312
138444,1805,1298
138446,1804,1291
138448,1805,1291
138450,1806,1304
138452,1807,1312
138454,1806,1321
138456,1806,1329
138458,1809,1325
138460,1806,1322
138462,1807,1311
138464,1809,1299
138466,1807,1291
138468,1810,1291
138470,1809,1303
138472,1808,1313
138474,1806,1329
138476,1806,1323
138478,1805,1330
138480,1806,1327
138482,1806,1314
138484,1807,1298
138486,1806,1291
138488,1807,1297
138490,1805,1304
138492,1807,1314
138494,1807,1321
138496,1801,1328
138498,1808,1327
138500,1805,1326
138502,1805,1312
138504,1806,1298
138506,1808,1291
138508,1807,1293
138510,1809,1304
138512,1809,1315
138514,1805,1322
138516,1809,1326
138518,1809,1328
138520,1805,1327
138522,1806,1310
138524,1810,1298
138526,1810,1289
138528,1806,1294
138530,1808,1301
138532,1808,1315
138534,1810,1316
138536,1811,1323
138538,1811,1332
138540,1811,1324
138542,1809,1308
138544,1805,1294
138546,1811,1293
138548,1811,1295
138550,1813,1306
138552,1813,1317
138554,1813,1323
138556,1810,1328
138558,1815,1332
138560,1816,1323
138562,1815,1313
138564,1818,1297
138566,1817,1291
138568,1813,1296
138570,1820,1306
138572,1818,1317
138574,1810,1323
138576,1822,1328
138578,1824,1328
138580,1822,1326
138582,1823,1312
138584,1822,1303
138586,1819,1291
138588,1816,1297
138590,1824,1304
138592,1826,1316
138594,1825,1322
138596,1827,1328
138598,1825,1328
138600,1826,1328
138602,1824,1307
138604,1825,1300
138606,1827,1297
138608,1824,1300
138610,1829,1306
138612,1826,1314
138614,1830,1323
138616,1830,1329
138618,1824,1330
138620,1829,1326
138622,1829,1311
138624,1826,1297
138626,1831,1292
138628,1832,1294
138630,1835,1309
138632,1828,1316
138634,1828,1326
138636,1827,1329
138638,1832,1328
138640,1830,1321
138642,1827,1309
138644,1826,1296
138646,1825,1287
138648,1825,1294
138650,1824,1306
138652,1824,1313
138654,1824,1320
138656,1824,1326
138658,1821,1329
138660,1831,1320
138662,1826,1307
138664,1818,1294
138666,1819,1288
138668,1822,1291
138670,1821,1303
138672,1819,1315
138674,1817,1321
138676,1819,1325
138678,1816,1330
138680,1818,1321
138682,1816,1310
138684,1819,1295
138686,1811,1288
138688,1807,1294
138690,1813,1306
138692,1808,1312
138694,1812,1319
138696,1811,1326
138698,1810,1328
138700,1812,1323
138702,1810,1311
138704,1814,1297
138706,1813,1294
138708,1811,1297
138710,1810,1303
138712,1807,1317
138714,1805,1330
138716,1806,1328
138718,1808,1328
138720,1810,1325
138722,1810,1308
138724,1808,1303
138726,1809,1290
138728,1804,1297
138730,1809,1306
138732,1808,1317
138734,1807,1327
138736,1804,1329
138738,1808,1329
138740,1810,1326
138742,1806,1309
138744,1810,1298
138746,1808,1292
138748,1805,1297
138750,1805,1305
138752,1804,1319
138754,1808,1325
138756,1807,1330
138758,1806,1328
138760,1807,1323
138762,1806,1309
138764,1808,1295
138766,1814,1290
138768,1806,1297
138770,1807,1310
138772,1809,1314
138774,1807,1327
138776,1807,1324
138778,1809,1326
138780,1808,1324
138782,1809,1308
138784,1810,1298
138786,1808,1291
138788,1806,1299
138790,1806,1308
138792,1809,1316
138794,1806,1325
138796,1809,1327
138798,1808,1330
138800,1808,1323
138802,1813,1310
138804,1812,1301
138806,1810,1293
138808,1808,1295
138810,1809,1307
138812,1809,1316
138814,1811,1323
138816,1809,1328
138818,1808,1327
138820,1813,1322
138822,1811,1308
138824,1816,1295
138826,1811,1293
138828,1811,1304
138830,1814,1309
138832,1811,1316
138834,1810,1324
138836,1812,1331
138838,1811,1325
138840,1812,1321
138842,1809,1310
138844,1813,1297
138846,1812,1291
138848,1813,1299
138850,1817,1304
138852,1811,1316
138854,1812,1321
138856,1813,1331
138858,1809,1328
138860,1814,1326
138862,1814,1307
138864,1812,1301
138866,1813,1292
138868,1809,1299
138870,1812,1305
138872,1817,1319
138874,1813,1326
138876,1811,1330
138878,1811,1328
138880,1814,1326
138882,1814,1307
138884,1811,1298
138886,1815,1291
138888,1815,1299
138890,1815,1312
138892,1818,1320
138894,1802,1327
138896,1807,1330
138898,1815,1330
138900,1811,1317
138902,1809,1308
138904,1812,1299
138906,1814,1290
138908,1814,1298
138910,1816,1311
138912,1808,1320
138914,1812,1329
138916,1815,1333
138918,1815,1327
138920,1815,1325
138922,1818,1304
138924,1815,1292
138926,1818,1288
138928,1811,1299
138930,1811,1307
138932,1813,1316
138934,1813,1323
138936,1811,1328
138938,1812,1327
138940,1810,1319
138942,1809,1303
138944,1809,1294
138946,1811,1290
138948,1809,1296
138950,1811,1307
138952,1807,1318
138954,1809,1324
138956,1808,1324
138958,1805,1324
138960,1806,1317
138962,1811,1303
138964,1810,1290
138966,1808,1282
138968,1809,1298
138970,1806,1308
138972,1805,1316
138974,1808,1325
138976,1808,1328
138978,1806,1328
138980,1805,1316
138982,1807,1302
138984,1804,1292
138986,1803,1289
138988,1802,1296
138990,1805,1306
138992,1804,1318
138994,1799,1327
138996,1800,1324
138998,1806,1330
139000,1804,1320
139002,1801,1307
139004,1803,1289
139006,1802,1289
139008,1802,1297
139010,1806,1307
139012,1804,1314
139014,1803,1323
139016,1801,1326
139018,1802,1331
139020,1801,1318
139022,1801,1307
139024,1798,1292
139026,1798,1293
139028,1810,1299
139030,1805,1308
139032,1805,1317
139034,1807,1325
139036,1801,1327
139038,1807,1326
139041,1804,1321
139043,1803,1302
139045,1803,1291
139047,1806,1292
139049,1805,1298
139051,1804,1312
139053,1800,1313
139055,1802,1326
139057,1804,1328
139059,1805,1327
139061,1803,1318
139063,1802,1306
139065,1803,1293
139067,1803,1288
139069,1799,1298
139071,1802,1310
139073,1802,1317
139075,1807,1320
139077,1808,1329
139079,1804,1327
139081,1812,1320
139083,1804,1306
139085,1806,1296
139087,1809,1294
139089,1804,1301
139091,1807,1307
139093,1802,1318
139095,1805,1327
139097,1808,1326
139099,1806,1329
139101,1807,1318
139103,1804,1303
139105,1802,1294
139107,1807,1290
139109,1805,1297
139111,1806,1309
139113,1809,1321
139115,1805,1325
139117,1805,1328
139119,1805,1326
139121,1807,1320
139123,1807,1307
139125,1807,1298
139127,1805,1291
139129,1808,1299
139131,1807,1310
139133,1809,1319
139135,1805,1323
139137,1805,1325
139139,1808,1329
139141,1808,1321
139143,1801,1303
139145,1805,1293
139147,1806,1292
139149,1809,1299
139151,1802,1307
139153,1810,1316
139155,1807,1326
139157,1806,1330
139159,1808,1327
139161,1807,1317
139163,1806,1305
139165,1807,1297
139167,1805,1294
139169,1804,1297
139171,1808,1311
139173,1804,1318
139175,1805,1323
139177,1811,1332
139179,1808,1327
139181,1809,1319
139183,1809,1305
139185,1809,1294
139187,1807,1294
139189,1807,1301
139191,1808,1314
139193,1809,1322
139195,1803,1325
139197,1807,1328
139199,1805,1330
139201,1814,1320
139203,1808,1302
139205,1809,1291
139207,1805,1292
139209,1808,1302
139211,1806,1307
139213,1806,1320
139215,1807,1328
139217,1808,1327
139219,1804,1330
139221,1807,1316
139223,1808,1306
139225,1807,1293
139227,1809,1295
139229,1806,1308
139231,1808,1310
139233,1807,1318
139235,1807,1327
139237,1806,1330
139239,1808,1330
139241,1809,1318
139243,1809,1302
139245,1807,1296
139247,1808,1293
139249,1804,1301
139251,1811,1309
139253,1808,1316
139255,1806,1321
139257,1808,1327
139259,1806,1326
139261,1807,1314
139263,1810,1299
139265,1807,1293
139267,1808,1292
139269,1803,1297
139271,1807,1309
139273,1805,1317
139275,1805,1324
139277,1801,1329
139279,1807,1328
139281,1803,1316
139283,1803,1305
139285,1804,1291
139287,1805,1290
139289,1807,1302
139291,1807,1311
139293,1803,1316
139295,1800,1325
139297,1807,1327
139299,1803,1326
139301,1798,1316
139303,1804,1300
139305,1802,1291
139307,1805,1292
139309,1803,1302
139311,1803,1312
139313,1800,1321
139315,1806,1324
139317,1802,1328
139319,1803,1328
139321,1801,1315
139323,1806,1304
139325,1802,1291
139327,1804,1294
139329,1803,1301
139331,1808,1309
139333,1807,1318
139335,1801,1326
139337,1805,1327
139339,1801,1328
139341,1806,1320
139343,1805,1302
139345,1807,1296
139347,1802,1293
139349,1806,1306
139351,1803,1312
139353,1798,1322
139355,1802,1327
139357,1802,1326
139359,1802,1334
139361,1803,1316
139363,1805,1305
139365,1803,1293
139367,1806,1296
139369,1804,1303
139371,1805,1313
139373,1806,1323
139375,1805,1329
139377,1805,1330
139379,1807,1329
139381,1804,1317
139383,1805,1302
139385,1805,1290
139387,1803,1295
139389,1807,1302
139391,1809,1313
139393,1803,1322
139395,1803,1324
139397,1804,1333
139399,1803,1329
139401,1803,1319
139403,1805,1302
139405,1802,1294
139407,1804,1295
139409,1806,1304
139411,1803,1309
139413,1804,1322
139415,1805,1325
139417,1806,1331
139419,1805,1330
139421,1803,1318
139423,1805,1302
139425,1801,1295
139427,1805,1293
139429,1806,1303
139431,1806,1316
139433,1806,1323
139435,1806,1329
139437,1802,1332
139439,1812,1328
139441,1803,1316
139443,1804,1302
139445,1803,1294
139447,1799,1297
139449,1808,1304
139451,1805,1311
139453,1807,1322
139455,1804,1326
139457,1805,1330
139459,1805,1330
139461,1805,1313
139463,1806,1305
139465,1807,1291
139467,1802,1293
139469,1805,1302
139471,1810,1313
139473,1808,1324
139475,1805,1327
139477,1806,1330
139479,1804,1330
139481,1806,1318
139483,1806,1302
139485,1806,1292
139487,1808,1296
139489,1806,1303
139491,1812,1314
139493,1806,1323
139495,1808,1328
139497,1807,1334
139499,1809,1327
139501,1805,1312
139503,1808,1297
139505,1803,1293
139507,1806,1302
139509,1806,1307
139511,1806,1313
139513,1806,1323
139515,1806,1330
139517,1807,1331
139519,1806,1322
139521,1808,1315
139523,1807,1293
139525,1807,1294
139527,1805,1296
139529,1809,1304
139531,1809,1318
139533,1804,1323
139535,1808,1333
139537,1809,1331
139539,1808,1333
139541,1809,1316
139543,1811,1301
139545,1810,1293
139547,1810,1296
139549,1808,1307
139551,1807,1318
139553,1814,1322
139555,1811,1327
139557,1811,1330
139559,1813,1328
139561,1813,1312
139563,1816,1302
139565,1813,1289
139567,1812,1294
139569,1814,1304
139571,1817,1316
139573,1817,1323
139575,1820,1325
139577,1818,1329
139579,1824,1328
139581,1819,1316
139583,1824,1301
139585,1827,1293
139587,1825,1294
139589,1824,1301
139591,1826,1316
139593,1826,1327
139595,1829,1330
139597,1825,1330
139599,1828,1329
139601,1830,1316
139603,1825,1303
139605,1830,1294
139607,1828,1298
139609,1831,1303
139611,1827,1316
139613,1830,1326
139615,1836,1328
139617,1828,1335
139619,1833,1330
139621,1831,1317
139623,1831,1302
139625,1831,1292
139627,1827,1298
139629,1831,1303
139631,1832,1319
139633,1832,1322
139635,1831,1332
139637,1827,1332
139639,1831,1330
139641,1831,1314
139643,1832,1302
139645,1831,1293
139647,1829,1294
139649,1825,1310
139651,1824,1316
139653,1827,1326
139655,1823,1330
139657,1824,1334
139659,1827,1328
139661,1825,1313
139663,1825,1303
139665,1825,1294
139667,1823,1299
139669,1822,1309
139671,1823,1317
139673,1819,1328
139675,1821,1331
139677,1823,1332
139679,1822,1328
139681,1819,1318
139683,1821,1300
139685,1819,1297
139687,1815,1300
139689,1816,1309
139691,1816,1321
139693,1817,1326
139695,1816,1329
139697,1812,1334
139699,1818,1326
139701,1815,1317
139703,1814,1306
139705,1812,1295
139707,1813,1300
139709,1810,1310
139711,1809,1314
139713,1810,1324
139715,1808,1332
139717,1807,1332
139719,1810,1328
139721,1810,1317
139723,1808,1301
139725,1806,1298
139727,1812,1299
139729,1808,1307
139731,1806,1320
139733,1808,1326
139735,1808,1333
139737,1808,1335
139739,1810,1333
139741,1809,1318
139743,1809,1299
139745,1807,1296
139747,1810,1302
139749,1810,1306
139751,1808,1318
139753,1808,1327
139755,1809,1331
139757,1806,1332
139759,1806,1331
139761,1802,1317
139763,1807,1299
139765,1808,1297
139767,1804,1302
139769,1804,1311
139771,1804,1321
139773,1807,1327
139775,1806,1331
139777,1806,1334
139779,1809,1331
139781,1810,1314
139783,1808,1301
139785,1805,1291
139787,1808,1304
139789,1805,1311
139791,1805,1321
139793,1807,1329
139795,1808,1331
139797,1806,1334
139799,1809,1330
139801,1808,1314
139803,1799,1301
139805,1806,1292
139807,1807,1298
139809,1810,1310
139811,1805,1320
139813,1804,1326
139815,1805,1330
139817,1809,1334
139819,1806,1331
139821,1806,1314
139823,1807,1303
139825,1809,1296
139827,1810,1302
139829,1811,1311
139831,1810,1320
139833,1804,1326
139835,1807,1332
139837,1809,1338
139839,1810,1329
139841,1811,1314
139843,1809,1305
139845,1809,1295
139847,1811,1300
139849,1811,1315
139851,1815,1320
139853,1808,1330
139855,1809,1334
139857,1807,1332
139859,1811,1327
139861,1809,1315
139863,1810,1304
139865,1809,1293
139867,1809,1299
139869,1809,1310
139871,1810,1321
139873,1812,1329
139875,1809,1333
139877,1811,1336
139879,1807,1330
139881,1810,1316
139883,1813,1302
139885,1810,1298
139887,1812,1304
139889,1811,1311
139891,1812,1320
139893,1813,1324
139895,1806,1329
139897,1811,1336
139899,1811,1328
139901,1809,1316
139903,1805,1302
139905,1808,1299
139907,1810,1299
139909,1808,1312
139911,1810,1325
139913,1812,1327
139915,1811,1331
139917,1810,1338
139919,1813,1327
139921,1813,1316
139923,1813,1302
139925,1811,1295
139927,1809,1301
139929,1808,1306
139931,1814,1321
139933,1815,1329
139935,1815,1335
139937,1811,1334
139939,1813,1330
139941,1812,1317
139943,1813,1301
139945,1813,1293
139947,1812,1302
139949,1817,1312
139951,1814,1321
139953,1808,1329
139955,1812,1332
139957,1810,1333
139959,1812,1329
139961,1810,1311
139963,1812,1300
139965,1812,1299
139967,1812,1303
139969,1813,1312
139971,1810,1324
139973,1806,1326
139975,1807,1336
139977,1807,1337
139979,1808,1332
139981,1808,1318
139983,1812,1303
139985,1802,1295
139987,1813,1308
139989,1811,1310
139991,1804,1325
139993,1808,1327
139995,1810,1335
139997,1805,1335
139999,1805,1329
140001,1806,1312
140003,1805,1299
140005,1808,1298
140007,1807,1306
140009,1805,1310
140011,1805,1318
140013,1806,1331
140015,1805,1335
140017,1806,1336
140019,1800,1329
140021,1802,1313
140023,1802,1305
140025,1807,1299
140027,1806,1304
140029,1806,1322
140031,1806,1321
140033,1806,1329
140035,1809,1336
140037,1805,1337
140039,1807,1330
140041,1803,1315
140043,1806,1303
140045,1805,1295
140047,1805,1301
140049,1806,1315
140051,1799,1323
140053,1803,1334
140055,1807,1336
140057,1799,1334
140059,1805,1327
140061,1801,1314
140063,1802,1301
140065,1806,1296
140067,1804,1304
140069,1803,1312
140071,1805,1319
140073,1803,1329
140075,1804,1335
140077,1805,1334
140079,1810,1334
140081,1806,1318
140083,1805,1307
140085,1806,1297
140087,1807,1303
140089,1809,1315
140091,1805,1325
140093,1807,1332
140095,1804,1339
140097,1803,1336
140099,1807,1327
140101,1807,1314
140103,1801,1302
140105,1804,1299
140107,1805,1303
140109,1805,1311
140111,1804,1322
140113,1804,1328
140115,1807,1336
140117,1805,1336
140119,1801,1330
140121,1806,1316
140123,1806,1302
140125,1806,1296
140127,1805,1305
140129,1803,1313
140131,1805,1327
140133,1808,1328
140135,1807,1336
140137,1806,1336
140139,1806,1326
140141,1807,1312
140143,1805,1304
140145,1806,1294
140147,1805,1304
140149,1808,1316
140151,1805,1325
140153,1809,1331
140155,1808,1336
140157,1809,1335
140159,1807,1328
140161,1808,1322
140163,1805,1305
140165,1809,1301
140167,1808,1307
140169,1807,1317
140171,1805,1323
140173,1807,1331
140175,1809,1336
140177,1803,1334
140179,1806,1326
140181,1805,1312
140183,1799,1301
140185,1807,1295
140187,1806,1306
140189,1806,1315
140191,1805,1324
140193,1807,1331
140195,1807,1337
140197,1809,1335
140199,1807,1327
140201,1805,1313
140203,1805,1301
140205,1812,1297
140207,1805,1313
140209,1806,1319
140211,1806,1326
140213,1807,1331
140215,1808,1332
140217,1803,1336
140219,1807,1327
140221,1806,1312
140223,1807,1298
140225,1805,1298
140227,1806,1309
140229,1802,1316
140231,1805,1324
140233,1806,1331
140235,1805,1335
140237,1803,1335
140239,1811,1327
140241,1803,1311
140243,1804,1301
140245,1805,1298
140247,1807,1309
140249,1805,1321
140251,1800,1323
140253,1805,1335
140255,1804,1337
140257,1804,1331
140259,1808,1327
140261,1808,1317
140263,1808,1305
140265,1810,1301
140267,1803,1308
140269,1806,1317
140271,1806,1323
140273,1803,1330
140275,1805,1337
140277,1804,1338
140279,1805,1327
140281,1809,1316
140283,1807,1296
140285,1807,1301
140287,1806,1305
140289,1807,1315
140291,1806,1328
140293,1808,1334
140295,1805,1335
140297,1808,1337
140299,1807,1327
140301,1806,1315
140303,1806,1303
140305,1806,1302
140307,1807,1308
140309,1808,1316
140311,1804,1324
140313,1802,1330
140315,1805,1336
140317,1808,1338
140319,1805,1324
140321,1807,1315
140323,1806,1306
140325,1802,1301
140327,1805,1310
140329,1803,1317
140331,1804,1326
140333,1805,1333
140335,1805,1333
140337,1806,1337
140339,1805,1328
140341,1806,1313
140343,1801,1297
140345,1806,1301
140347,1806,1307
140349,1807,1315
140351,1806,1325
140353,1801,1333
140355,1802,1337
140357,1802,1335
140359,1799,1329
140361,1806,1316
140363,1801,1304
140365,1806,1303
140367,1803,1308
140369,1807,1320
140371,1801,1328
140373,1801,1337
140375,1803,1338
140377,1804,1337
140379,1808,1328
140381,1803,1311
140383,1804,1299
140385,1809,1302
140387,1807,1311
140389,1808,1323
140391,1806,1326
140393,1804,1336
140395,1807,1337
140397,1802,1336
140399,1806,1323
140401,1804,1313
140403,1805,1299
140405,1804,1299
140407,1805,1307
140409,1807,1316
140411,1802,1328
140413,1801,1333
140415,1803,1336
140417,1804,1337
140419,1806,1326
140421,1801,1311
140423,1807,1303
140425,1809,1296
140427,1808,1310
140429,1804,1320
140431,1808,1327
140433,1808,1333
140435,1803,1335
140437,1803,1337
140439,1804,1329
140441,1805,1317
140443,1804,1300
140445,1807,1299
140447,1804,1311
140449,1803,1322
140451,1809,1327
140453,1803,1333
140455,1803,1337
140457,1803,1338
140459,1800,1325
140461,1800,1317
140463,1805,1298
140465,1804,1299
140467,1803,1306
140469,1807,1322
140471,1801,1327
140473,1806,1330
140475,1800,1334
140477,1802,1337
140479,1800,1324
140481,1804,1308
140483,1803,1299
140485,1804,1306
140487,1804,1308
140489,1808,1320
140491,1806,1330
140493,1810,1334
140495,1808,1337
140497,1805,1338
140499,1807,1328
140501,1808,1312
140503,1807,1301
140505,1802,1302
140507,1805,1312
140509,1811,1320
140511,1808,1330
140513,1805,1333
140515,1800,1336
140517,1814,1340
140519,1806,1323
140521,1811,1317
140523,1811,1305
140525,1807,1301
140527,1811,1310
140529,1814,1319
140531,1809,1328
140533,1811,1331
140535,1813,1334
140537,1815,1334
140539,1816,1326
140541,1817,1311
140543,1816,1300
140545,1818,1301
140547,1819,1306
140549,1822,1320
140551,1821,1327
140553,1819,1335
140555,1823,1337
140557,1823,1331
140559,1823,1324
140561,1822,1316
140563,1825,1298
140565,1824,1301
140567,1828,1310
140569,1826,1319
140571,1823,1330
140573,1831,1335
140575,1833,1338
140577,1833,1341
140579,1832,1326
140581,1832,1314
140583,1836,1301
140585,1838,1304
140587,1839,1312
140589,1836,1320
140591,1835,1328
140593,1838,1342
140595,1839,1338
140597,1839,1333
140599,1839,1328
140601,1836,1308
140603,1836,1301
140605,1839,1299
140607,1841,1312
140609,1838,1316
140611,1839,1329
140613,1832,1335
140615,1839,1337
140617,1835,1338
140619,1834,1326
140621,1837,1310
140623,1837,1299
140625,1834,1301
140627,1836,1312
140629,1834,1319
140631,1835,1329
140633,1834,1335
140635,1836,1336
140637,1838,1337
140639,1834,1326
140641,1831,1312
140643,1833,1301
140645,1832,1304
140647,1832,1313
140649,1834,1320
140651,1832,1330
140653,1834,1334
140655,1828,1339
140657,1829,1339
140659,1827,1326
140661,1827,1311
140663,1830,1299
140665,1825,1302
140667,1824,1313
140669,1826,1321
140671,1825,1329
140673,1821,1336
140675,1821,1337
140677,1822,1338
140679,1822,1326
140681,1821,1314
140683,1821,1301
140685,1818,1306
140687,1818,1313
140689,1815,1323
140691,1815,1331
140693,1818,1340
140695,1818,1337
140697,1813,1339
140699,1814,1326
140701,1814,1312
140703,1814,1303
140705,1812,1305
140707,1810,1314
140709,1811,1319
140711,1812,1331
140713,1807,1337
140715,1808,1341
140717,1810,1341
140719,1809,1325
140721,1808,1312
140723,1811,1299
140725,1805,1306
140727,1808,1318
140729,1812,1323
140731,1808,1330
140733,1808,1335
140735,1810,1339
140737,1807,1336
140739,1811,1327
140741,1812,1312
140743,1809,1302
140745,1813,1305
140747,1814,1312
140749,1809,1328
140751,1808,1333
140753,1805,1335
140755,1808,1339
140757,1809,1333
140759,1808,1326
140761,1810,1308
140763,1810,1299
140765,1811,1304
140767,1804,1313
140769,1804,1324
140771,1808,1329
140773,1811,1336
140775,1808,1340
140777,1809,1335
140779,1808,1321
140781,1810,1310
140783,1811,1296
140785,1808,1302
140787,1809,1313
140789,1808,1322
140791,1807,1331
140793,1808,1338
140795,1807,1337
140797,1810,1335
140799,1807,1326
140801,1809,1309
140803,1806,1303
140805,1811,1301
140807,1808,1314
140809,1806,1324
140811,1807,1331
140813,1809,1331
140815,1810,1339
140817,1810,1337
140819,1811,1323
140821,1811,1310
140823,1808,1305
140825,1808,1303
140827,1811,1313
140829,1810,1322
140831,1811,1327
140833,1808,1338
140835,1807,1338
140837,1812,1337
140839,1810,1325
140841,1809,1307
140843,1808,1300
140845,1808,1305
140847,1810,1314
140849,1808,1325
140851,1809,1332
140853,1810,1335
140855,1807,1341
140857,1811,1338
140859,1811,1322
140861,1804,1310
140863,1809,1300
140865,1807,1308
140867,1810,1313
140869,1809,1323
140871,1811,1335
140873,1811,1338
140875,1811,1339
140877,1811,1340
140879,1808,1326
140881,1809,1311
140883,1809,1301
140885,1806,1303
140887,1806,1322
140889,1814,1322
140891,1812,1332
140893,1813,1341
140895,1808,1341
140897,1811,1338
140899,1813,1317
140901,1809,1311
140903,1814,1304
140905,1815,1307
140907,1814,1319
140909,1808,1325
140911,1817,1334
140913,1816,1340
140915,1810,1340
140917,1813,1338
140919,1813,1328
140921,1813,1309
140923,1814,1299
140925,1813,1308
140927,1813,1314
140929,1814,1328
140931,1810,1333
140933,1814,1338
140935,1810,1344
140937,1814,1337
140939,1811,1324
140941,1812,1311
140943,1815,1304
140945,1811,1304
140947,1812,1314
140949,1814,1328
140951,1815,1333
140953,1816,1341
140955,1814,1342
140957,1812,1337
140959,1812,1327
140961,1807,1309
140963,1808,1303
140965,1810,1307
140967,1810,1314
140969,1809,1326
140971,1807,1332
140973,1808,1337
140975,1809,1340
140977,1803,1338
140979,1807,1324
140981,1806,1312
140983,1807,1302
140985,1808,1308
140987,1803,1319
140989,1808,1324
140991,1809,1334
140993,1808,1339
140995,1807,1343
140997,1810,1338
140999,1804,1326
141001,1810,1306
141003,1803,1304
141005,1804,1310
141007,1804,1319
141009,1809,1327
141011,1804,1333
141013,1805,1342
141015,1807,1342
141017,1805,1337
141019,1807,1325
141021,1805,1312
141023,1805,1304
141025,1800,1307
141027,1807,1319
141029,1803,1325
141031,1803,1335
141033,1804,1340
141035,1804,1345
141037,1805,1336
141039,1800,1322
141041,1805,1311
141043,1805,1301
141045,1806,1310
141047,1803,1318
141049,1804,1329
141051,1800,1337
141053,1803,1337
141055,1801,1343
141057,1800,1336
141059,1804,1325
141061,1801,1314
141063,1804,1303
141065,1801,1309
141067,1805,1316
141069,1806,1325
141071,1804,1336
141073,1810,1340
141075,1801,1343
141077,1804,1335
141079,1806,1325
141081,1805,1309
141083,1806,1302
141085,1804,1309
141087,1805,1319
141089,1808,1325
141091,1806,1332
141093,1801,1340
141095,1805,1340
141097,1807,1336
141099,1807,1326
141101,1803,1313
141103,1804,1301
141105,1806,1306
141107,1804,1322
141109,1805,1325
141111,1804,1332
141113,1807,1343
141115,1806,1340
141117,1809,1334
141119,1809,1321
141121,1808,1312
141123,1809,1301
141125,1808,1311
141127,1806,1318
141129,1805,1325
141131,1804,1337
141133,1805,1342
141135,1807,1343
141137,1809,1335
141139,1808,1326
141141,1809,1311
141143,1809,1304
141145,1803,1311
141147,1806,1323
141149,1806,1328
141151,1806,1336
141153,1803,1340
141155,1806,1342
141157,1804,1336
141159,1808,1324
141161,1803,1311
141163,1807,1304
141165,1807,1309
141167,1803,1323
141169,1806,1325
141171,1801,1338
141173,1809,1343
141175,1807,1338
141177,1807,1337
141179,1807,1323
141181,1809,1309
141183,1802,1305
141185,1805,1310
141187,1805,1319
141189,1801,1327
141191,1803,1335
141193,1807,1342
